Created,Manager's Name,Service Date,Route,Block 1st,Block 2nd,Start Time for Missing Block,End Time for Missing Block,Reason for Missing Block,Missing Block Duration,Missing Block Duration Minutes
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,0.0,852.0,12:30:00,16:00:00,Vehicle Availability,03:30:00,210.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,802.0,0.0,14:10:00,15:15:00,Absenteeism,01:05:00,65.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,0.0,804.0,15:50:00,20:57:00,Absenteeism,05:07:00,307.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,0.0,807.0,15:30:00,18:00:00,Absenteeism,02:30:00,150.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,0.0,851.0,16:10:00,19:57:00,Vehicle Availability,03:47:00,227.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,CH-US,707.0,0.0,15:40:00,17:16:00,Vehicle Availability,01:36:00,96.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,CH-US,0.0,751.0,13:10:00,16:28:00,Vehicle Availability,03:18:00,198.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,WP-AM,0.0,252.0,11:10:00,15:38:00,Absenteeism,04:28:00,268.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,RS-DP,651.0,0.0,06:00:00,15:52:00,Absenteeism,09:52:00,592.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,RS-DP,0.0,605.0,11:50:00,14:39:00,Vehicle Availability,02:49:00,169.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,RS-DP,0.0,605.0,14:50:00,17:42:00,Vehicle Availability,02:52:00,172.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,GT-US,111.0,0.0,08:50:00,12:39:00,Vehicle Availability,03:49:00,229.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,GT-US,0.0,111.0,12:50:00,14:39:00,Vehicle Availability,01:49:00,109.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,GT-US,112.0,0.0,15:40:00,17:39:00,Vehicle Availability,01:59:00,119.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,GT-US,111.0,0.0,14:50:00,16:53:00,Vehicle Availability,02:03:00,123.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,GT-US,0.0,111.0,17:00:00,18:53:00,Vehicle Availability,01:53:00,113.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,GT-US,151.0,0.0,17:30:00,19:23:00,Vehicle Availability,01:53:00,113.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,EM-LP,0.0,506.0,17:20:00,21:05:00,Vehicle Availability,03:45:00,225.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,EM-LP,0.0,506.0,15:40:00,17:12:00,Vehicle Availability,01:32:00,92.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,EM-LP,0.0,552.0,17:00:00,21:12:00,Absenteeism,04:12:00,252.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,NMS,805.0,0.0,13:30:00,14:35:00,Absenteeism,01:05:00,65.0
2023-09-01 16:25:27,"Lauren, Leak",2023-08-31,NMS,0.0,802.0,15:20:00,20:27:00,Absenteeism,05:07:00,307.0
